1759;ING;1101;5;ALGEBRA E INTRODUCCION AL CALC;9;;15:30 -17:20;;;;;03-07-2018;C-213;PRBA;CARVAJAL/RAMIREZ JOSE JOAQUIN;
1761;ING;1201;1;ALGEBRA LINEAL;6;;;;;17:30 -19:20;;;C-017;AYUD;PIZARRO/GONZALEZ CLAUDIO ANDRES;BASES PARA EL ESTUDIO DE LA ING,ALGEBRA E INTRODUCCION AL CALC,PROGRAMACION
1761;ING;1201;1;ALGEBRA LINEAL;6;;;;10:30 -13:20;;;;C-218;CLAS;PIZARRO/GONZALEZ CLAUDIO ANDRES;BASES PARA EL ESTUDIO DE LA ING,ALGEBRA E INTRODUCCION AL CALC,PROGRAMACION
1761;ING;1201;1;ALGEBRA LINEAL;6;;;15:30 -17:20;;;;;FICA-COM;LABT;PIZARRO/GONZALEZ CLAUDIO ANDRES;BASES PARA EL ESTUDIO DE LA ING,ALGEBRA E INTRODUCCION AL CALC,PROGRAMACION
1761;ING;1201;1;ALGEBRA LINEAL;6;;;;19:30 -22:20;;;22-03-2018;C-209;PRBA;PIZARRO/GONZALEZ CLAUDIO ANDRES;BASES PARA EL ESTUDIO DE LA ING,ALGEBRA E INTRODUCCION AL CALC,PROGRAMACION
1761;ING;1201;1;ALGEBRA LINEAL;6;;;;;17:30 -19:20;;13-04-2018;C-017;PRBA;PIZARRO/GONZALEZ CLAUDIO ANDRES;BASES PARA EL ESTUDIO DE LA ING,ALGEBRA E INTRODUCCION AL CALC,PROGRAMACION
1761;ING;1201;1;ALGEBRA LINEAL;6;;;;;17:30 -19:20;;04-05-2018;C-017;PRBA;PIZARRO/GONZALEZ CLAUDIO ANDRES;BASES PARA EL ESTUDIO DE LA ING,ALGEBRA E INTRODUCCION AL CALC,PROGRAMACION
1761;ING;1201;1;ALGEBRA LINEAL;6;;;;;17:30 -19:20;;25-05-2018;C-017;PRBA;PIZARRO/GONZALEZ CLAUDIO ANDRES;BASES PARA EL ESTUDIO DE LA ING,ALGEBRA E INTRODUCCION AL CALC,PROGRAMACION
1761;ING;1201;1;ALGEBRA LINEAL;6;;;;19:30 -22:20;;;07-06-2018;C-203;PRBA;PIZARRO/GONZALEZ CLAUDIO ANDRES;BASES PARA EL ESTUDIO DE LA ING,ALGEBRA E INTRODUCCION AL CALC,PROGRAMACION
1761;ING;1201;1;ALGEBRA LINEAL;6;;09:30 -12:20;;;;;19-06-2018;C-209;PRBA;PIZARRO/GONZALEZ CLAUDIO ANDRES;BASES PARA EL ESTUDIO DE LA ING,ALGEBRA E INTRODUCCION AL CALC,PROGRAMACION
1762;ING;1201;2;ALGEBRA LINEAL;6;;;;;17:30 -19:20;;;C-213;AYUD;HERNANDEZ/URIBE ALVARO ANDRES;BASES PARA EL ESTUDIO DE LA ING,ALGEBRA E INTRODUCCION AL CALC,PROGRAMACION
1762;ING;1201;2;ALGEBRA LINEAL;6;;;;10:30 -13:20;;;;C-213;CLAS;HERNANDEZ/URIBE ALVARO ANDRES;BASES PARA EL ESTUDIO DE LA ING,ALGEBRA E INTRODUCCION AL CALC,PROGRAMACION
1762;ING;1201;2;ALGEBRA LINEAL;6;;;15:30 -17:20;;;;;FICA-COM;LABT;HERNANDEZ/URIBE ALVARO ANDRES;BASES PARA EL ESTUDIO DE LA ING,ALGEBRA E INTRODUCCION AL CALC,PROGRAMACION
1762;ING;1201;2;ALGEBRA LINEAL;6;;;;19:30 -22:20;;;22-03-2018;C-203;PRBA;HERNANDEZ/URIBE ALVARO ANDRES;BASES PARA EL ESTUDIO DE LA ING,ALGEBRA E INTRODUCCION AL CALC,PROGRAMACION
1762;ING;1201;2;ALGEBRA LINEAL;6;;;;;17:30 -19:20;;13-04-2018;B-33;PRBA;HERNANDEZ/URIBE ALVARO ANDRES;BASES PARA EL ESTUDIO DE LA ING,ALGEBRA E INTRODUCCION AL CALC,PROGRAMACION
1762;ING;1201;2;ALGEBRA LINEAL;6;;;;;17:30 -19:20;;04-05-2018;B-33;PRBA;HERNANDEZ/URIBE ALVARO ANDRES;BASES PARA EL ESTUDIO DE LA ING,ALGEBRA E INTRODUCCION AL CALC,PROGRAMACION
1762;ING;1201;2;ALGEBRA LINEAL;6;;;;;17:30 -19:20;;25-05-2018;B-33;PRBA;HERNANDEZ/URIBE ALVARO ANDRES;BASES PARA EL ESTUDIO DE LA ING,ALGEBRA E INTRODUCCION AL CALC,PROGRAMACION
1762;ING;1201;2;ALGEBRA LINEAL;6;;;;19:30 -22:20;;;07-06-2018;C-017;PRBA;HERNANDEZ/URIBE ALVARO ANDRES;BASES PARA EL ESTUDIO DE LA ING,ALGEBRA E INTRODUCCION AL CALC,PROGRAMACION
1762;ING;1201;2;ALGEBRA LINEAL;6;;09:30 -12:20;;;;;19-06-2018;C-203;PRBA;HERNANDEZ/URIBE ALVARO ANDRES;BASES PARA EL ESTUDIO DE LA ING,ALGEBRA E INTRODUCCION AL CALC,PROGRAMACION
1451;ICC;4101;1;ALGORITHMS AND COMPETITIVE PRO;6;;;;;13:30 -17:20;;;FICA-COM;LABT;CORREA/VILLANUEVA JAVIER ;
1730;ICE;3101;1;ANALISIS DE CIRCUITOS;6;;;;17:30 -19:20;;;;C-104;AYUD;  ;ECUACIONES DIFERENCIALES,ELECTRICIDAD Y MAGNETISMO
1730;ICE;3101;1;ANALISIS DE CIRCUITOS;6;;;09:30 -12:20;;;;;C-019;CLAS;  ;ECUACIONES DIFERENCIALES,ELECTRICIDAD Y MAGNETISMO
1730;ICE;3101;1;ANALISIS DE CIRCUITOS;6;;;;19:30 -22:20;;;12-04-2018;B-24;PRBA;  ;ECUACIONES DIFERENCIALES,ELECTRICIDAD Y MAGNETISMO
1730;ICE;3101;1;ANALISIS DE CIRCUITOS;6;;;;;19:30 -22:20;;08-06-2018;C-017;PRBA;  ;ECUACIONES DIFERENCIALES,ELECTRICIDAD Y MAGNETISMO
1730;ICE;3101;1;ANALISIS DE CIRCUITOS;6;09:30 -12:20;;;;;;25-06-2018;B-25;PRBA;  ;ECUACIONES DIFERENCIALES,ELECTRICIDAD Y MAGNETISMO
1840;IOC;3201;1;ANALISIS ESTRUCTURAL;6;;;13:30 -15:20;;;;;C-014;AYUD;ABELL/MENA JOSE ANTONIO;MECANICA DE MATERIALES
1840;IOC;3201;1;ANALISIS ESTRUCTURAL;6;;;09:30 -12:20;;;;;H-016;CLAS;ABELL/MENA JOSE ANTONIO;MECANICA DE MATERIALES
1840;IOC;3201;1;ANALISIS ESTRUCTURAL;6;;;;19:30 -22:20;;;19-04-2018;B-21;PRBA;ABELL/MENA JOSE ANTONIO;MECANICA DE MATERIALES
1840;IOC;3201;1;ANALISIS ESTRUCTURAL;6;;;;;19:30 -22:20;;08-06-2018;B-21;PRBA;ABELL/MENA JOSE ANTONIO;MECANICA DE MATERIALES
1840;IOC;3201;1;ANALISIS ESTRUCTURAL;6;;;;;14:30 -17:20;;22-06-2018;B-21;PRBA;ABELL/MENA JOSE ANTONIO;MECANICA DE MATERIALES
1937;ING;1106;1;ANTROPOLOGIA FILOSOFICA;3;13:30 -15:20;;;;;;;R-12;CLAS;MAILLET/ARANGUIZ PABLO GASTON;
1937;ING;1106;1;ANTROPOLOGIA FILOSOFICA;3;14:30 -17:20;;;;;;25-06-2018;B-21;PRBA;MAILLET/ARANGUIZ PABLO GASTON;
